DEPARTAMENTO,PROVINCIA,UBIGEO,SEXO,TIPO_CONTRATO,MATERIAL_PISOS,MATERIAL_TECHOS,MATERIAL_PAREDES,NINOS_ASISTEN_COLEGIO,SITUACION_EDUCATIVA_ESPERADA,SIN_SEGURO,ESTRSOCIAL,POBREZA,ANIO,MES,GASTO_ALIMENTOS_HOGAR,GASTO_ELECTRODOMESTICOS,INGRESO_JUNTOS,INGRESO_PENSION65,HORAS_SEMANA_OCUP_PRINCIPAL,INGRESO_TOTAL,NUM_HABITACIONES,EDAD,SERVICIOS_BASICOS,RECIBIO
LIMA,HUAURA,150811,1,Indefinido,Piso de cemento,Materiales estructurales formales,Materiales formales o resistente,Asisten,Adulto (25+) sin matrícula — no aplica,No,D,No Pobre,2018,12,0.0,194.216663360596,0.0,0.0,40.0,1800.0,3,39,Sí,No
LIMA,HUAURA,150811,0,Indefinido,Piso de cemento,Materiales estructurales formales,Materiales formales o resistente,Asisten,Adulto (25+) sin matrícula — no aplica,No,D,No Pobre,2018,12,0.0,54.541431427002,0.0,0.0,42.0,1900.0,2,55,Sí,No
LIMA,CAÑETE,150512,1,Sin contrato,Piso precario o sin acondicionar,Materiales tradicionales o semi-informales,Materiales tradicionales de tierra,Asisten,Adulto (25+) sin matrícula — no aplica,No,E,No Pobre,2018,12,0.0,5.39661121368408,0.0,0.0,48.0,960.0,3,77,Sí,No
PIURA,PIURA,200101,0,Sin contrato,Piso precario o sin acondicionar,Materiales semi-formales o industriales ligeros,Materiales precarios o livianos,Asisten,Adulto (25+) sin matrícula — no aplica,No,E,No Pobre,2018,12,0.0,3.81472754478455,0.0,0.0,54.0,893.0,2,41,Sí,No
PIURA,PIURA,200101,1,Sin contrato,Piso precario o sin acondicionar,Materiales semi-formales o industriales ligeros,Materiales precarios o livianos,Asisten,Adulto (25+) sin matrícula — no aplica,No,E,No Pobre,2018,12,0.0,82.098708152771,0.0,0.0,58.0,1520.0,3,38,Sí,No
PIURA,PIURA,200101,1,Plazo fijo,Piso precario o sin acondicionar,Materiales semi-formales o industriales ligeros,Materiales precarios o livianos,Asisten,Adulto (25+) sin matrícula — no aplica,No,E,No Pobre,2018,12,0.0,26.0802311897278,0.0,0.0,50.0,1070.0,2,38,Sí,No
PIURA,PIURA,200101,0,Sin contrato,Piso precario o sin acondicionar,Materiales semi-formales o industriales ligeros,Materiales precarios o livianos,Asisten,Adulto (25+) sin matrícula — no aplica,No,E,No Pobre,2018,12,0.0,87.3107995986938,0.0,0.0,29.0,480.0,2,38,Sí,No
PIURA,PIURA,200107,1,Sin contrato,Piso precario o sin acondicionar,Materiales semi-formales o industriales ligeros,Materiales mixtos o semi-formales,Asisten,Adulto (25+) sin matrícula — no aplica,No,E,Pobre No Extremo,2018,12,0.0,0.0,1192.0,0.0,40.0,600.0,2,41,Sí,No
UCAYALI,CORONEL PORTILLO,250101,0,Sin contrato,Pisos formales de alto acabado,Materiales semi-formales o industriales ligeros,Materiales formales o resistente,Asisten,Adulto (25+) sin matrícula — no aplica,No,E,No Pobre,2018,12,0.0,102.52811050415,0.0,0.0,48.0,1200.0,5,38,No,No
AREQUIPA,CAMANA,40202,0,Sin contrato,Piso de cemento,Materiales estructurales formales,Materiales formales o resistente,Asisten,Adulto (25+) sin matrícula — no aplica,No,E,No Pobre,2018,12,0.0,7.65276670455933,0.0,0.0,77.0,500.0,4,60,No,No
AREQUIPA,CAMANA,40202,0,Plazo fijo,Piso de cemento,Materiales tradicionales o semi-informales,Materiales formales o resistente,Asisten,Adulto (25+) sin matrícula — no aplica,No,E,No Pobre,2018,12,0.0,151.913205385208,0.0,0.0,30.0,2110.0,5,34,Sí,No
CAJAMARCA,CAJAMARCA,60101,0,Indefinido,Pisos formales de alto acabado,Materiales estructurales formales,Materiales formales o resistente,Asisten,Adulto (25+) sin matrícula — no aplica,No,D,No Pobre,2018,12,0.0,73.6126937866211,0.0,0.0,30.0,2200.0,4,56,Sí,No
CAJAMARCA,CAJAMARCA,60101,1,Plazo fijo,Pisos formales de alto acabado,Materiales estructurales formales,Materiales formales o resistente,Asisten,Adulto (25+) sin matrícula — no aplica,No,D,No Pobre,2018,12,0.0,304.638565063477,0.0,0.0,40.0,2000.0,2,40,Sí,No
CAJAMARCA,HUALGAYOC,60701,1,Sin contrato,Piso de cemento,Materiales semi-formales o industriales ligeros,Materiales tradicionales de tierra,Asisten,Adulto (25+) sin matrícula — no aplica,No,E,Pobre No Extremo,2018,12,0.0,16.5228815078735,1187.0,0.0,48.0,720.0,1,33,Sí,No
CAJAMARCA,HUALGAYOC,60701,0,Plazo fijo,Piso precario o sin acondicionar,Materiales semi-formales o industriales ligeros,Materiales tradicionales de tierra,Asisten,Adulto (25+) sin matrícula — no aplica,No,E,No Pobre,2018,12,0.0,35.2375173568726,0.0,0.0,48.0,2000.0,2,48,Sí,No
CAJAMARCA,HUALGAYOC,60701,1,Plazo fijo,Piso de cemento,Materiales estructurales formales,Materiales formales o resistente,Asisten,Adulto (25+) sin matrícula — no aplica,No,E,No Pobre,2018,12,0.0,115.608273506165,0.0,0.0,30.0,2260.0,3,38,Sí,No
ICA,PISCO,110507,1,Sin contrato,Piso de cemento,Materiales tradicionales o semi-informales,Materiales formales o resistente,Asisten,Adulto (25+) sin matrícula — no aplica,No,E,No Pobre,2018,12,0.0,240.032715797424,0.0,0.0,74.0,1920.0,3,38,Sí,No
ICA,PISCO,110507,0,Sin contrato,Piso de cemento,Materiales tradicionales o semi-informales,Materiales formales o resistente,Asisten,Adulto (25+) sin matrícula — no aplica,No,E,Pobre No Extremo,2018,12,0.0,83.706732749939,0.0,0.0,48.0,960.0,3,40,Sí,No
ICA,PISCO,110507,0,Plazo fijo,Piso de cemento,Materiales tradicionales o semi-informales,Materiales tradicionales de tierra,Asisten,Adulto (25+) sin matrícula — no aplica,No,E,No Pobre,2018,12,0.0,56.8376190662384,0.0,0.0,48.0,1080.0,2,46,Sí,No
ICA,PISCO,110507,1,Sin contrato,Piso de cemento,Materiales estructurales formales,Materiales formales o resistente,Asisten,Adulto (25+) sin matrícula — no aplica,No,E,No Pobre,2018,12,0.0,3.2755880355835,0.0,0.0,40.0,1120.0,1,28,Sí,No
ICA,CHINCHA,110205,1,Plazo fijo,Piso de cemento,Materiales tradicionales o semi-informales,Materiales formales o resistente,Asisten,Adulto (25+) sin matrícula — no aplica,No,E,No Pobre,2018,12,0.0,70.2028079032898,0.0,0.0,48.0,1200.0,4,55,Sí,No
ICA,CHINCHA,110205,1,Sin contrato,Piso de cemento,Materiales estructurales formales,Materiales formales o resistente,Asisten,Adulto (25+) sin matrícula — no aplica,No,E,No Pobre,2018,12,0.0,23.0773687362671,0.0,0.0,48.0,960.0,5,43,Sí,No
ICA,CHINCHA,110205,1,Plazo fijo,Piso de cemento,Materiales estructurales formales,Materiales formales o resistente,Asisten,Adulto (25+) sin matrícula — no aplica,No,E,No Pobre,2018,12,0.0,126.488628387451,0.0,0.0,48.0,1300.0,2,26,Sí,No
ICA,CHINCHA,110205,1,Plazo fijo,Piso de cemento,Materiales semi-formales o industriales ligeros,Materiales tradicionales de tierra,Asisten,Adulto (25+) sin matrícula — no aplica,No,E,No Pobre,2018,12,0.0,61.0277972221375,0.0,0.0,53.0,1280.0,3,63,Sí,No
LA LIBERTAD,SANTIAGO DE CHUCO,131006,1,Sin contrato,Piso de cemento,Materiales semi-formales o industriales ligeros,Materiales tradicionales de tierra,Asisten,Adulto (25+) sin matrícula — no aplica,No,E,No Pobre,2018,12,0.0,15.2396297454834,0.0,0.0,93.0,1000.0,3,35,No,No
LA LIBERTAD,SANTIAGO DE CHUCO,131006,0,Sin contrato,Piso precario o sin acondicionar,Materiales precarios o no adecuados,Materiales tradicionales de tierra,Asisten,Adulto (25+) sin matrícula — no aplica,No,E,No Pobre,2018,12,0.0,4.93058633804321,0.0,0.0,82.0,300.0,2,36,No,No
LA LIBERTAD,SANTIAGO DE CHUCO,131006,1,Sin contrato,Piso de madera,Materiales semi-formales o industriales ligeros,Materiales tradicionales de tierra,Asisten,Adulto (25+) sin matrícula — no aplica,No,E,Pobre No Extremo,2018,12,0.0,0.0,1196.0,0.0,30.0,200.0,5,38,No,No
LA LIBERTAD,SANTIAGO DE CHUCO,131006,1,Sin contrato,Piso precario o sin acondicionar,Materiales semi-formales o industriales ligeros,Materiales tradicionales de tierra,Asisten,Adulto (25+) sin matrícula — no aplica,No,E,No Pobre,2018,12,0.0,0.0,0.0,0.0,54.0,1000.0,3,68,No,No
LA LIBERTAD,PATAZ,130808,1,Plazo fijo,Piso de cemento,Materiales semi-formales o industriales ligeros,Materiales tradicionales de tierra,Asisten,Adulto (25+) sin matrícula — no aplica,No,E,No Pobre,2018,12,0.0,144.105723381042,0.0,0.0,30.0,2500.0,3,69,No,No
LA LIBERTAD,PATAZ,130808,1,Sin contrato,Piso de cemento,Materiales estructurales formales,Materiales formales o resistente,Asisten,Adulto (25+) sin matrícula — no aplica,No,E,No Pobre,2018,12,0.0,12.002082824707,0.0,0.0,40.0,1200.0,1,27,No,No
LA LIBERTAD,PATAZ,130808,1,Sin contrato,Piso de cemento,Materiales semi-formales o industriales ligeros,Materiales tradicionales de tierra,Asisten,Adulto (25+) sin matrícula — no aplica,No,E,No Pobre,2018,12,0.0,5.60944175720215,1196.0,0.0,51.0,1250.0,1,30,No,No
LA LIBERTAD,OTUZCO,130601,1,CAS,Piso precario o sin acondicionar,Materiales semi-formales o industriales ligeros,Materiales tradicionales de tierra,Asisten,Adulto (25+) sin matrícula — no aplica,No,D,No Pobre,2018,12,0.0,37.0702743530273,0.0,0.0,40.0,1582.0,4,26,Sí,No
LA LIBERTAD,OTUZCO,130601,0,Plazo fijo,Piso de cemento,Materiales semi-formales o industriales ligeros,Materiales tradicionales de tierra,Asisten,Adulto (25+) sin matrícula — no aplica,No,D,No Pobre,2018,12,0.0,120.453614234924,0.0,0.0,30.0,2000.0,6,38,Sí,No
LIMA,CAÑETE,150504,0,Indefinido,Pisos formales de alto acabado,Materiales estructurales formales,Materiales formales o resistente,Asisten,Adulto (25+) sin matrícula — no aplica,No,D,No Pobre,2018,12,0.0,270.066855430603,0.0,0.0,40.0,750.0,5,69,Sí,No
LIMA,HUARAL,150605,1,Sin contrato,Piso precario o sin acondicionar,Materiales precarios o no adecuados,Materiales formales o resistente,Asisten,Adulto (25+) sin matrícula — no aplica,No,D,Pobre No Extremo,2018,12,0.0,51.7845497131348,0.0,0.0,84.0,300.0,3,75,Sí,No
LIMA,HUARAL,150605,0,Plazo fijo,Piso de cemento,Materiales tradicionales o semi-informales,Materiales tradicionales de tierra,Asisten,Adulto (25+) sin matrícula — no aplica,No,D,No Pobre,2018,12,0.0,141.197144031525,0.0,0.0,8.0,1200.0,3,41,Sí,No
LIMA,HUAURA,150806,1,Indefinido,Piso de cemento,Materiales tradicionales o semi-informales,Materiales formales o resistente,Asisten,Adulto (25+) sin matrícula — no aplica,No,D,No Pobre,2018,12,0.0,54.726375579834,0.0,0.0,52.0,1500.0,3,59,Sí,No
LIMA,HUAURA,150806,1,Indefinido,Piso de cemento,Materiales estructurales formales,Materiales formales o resistente,Asisten,Adulto (25+) sin matrícula — no aplica,No,D,No Pobre,2018,12,0.0,0.0,0.0,0.0,30.0,2300.0,5,61,Sí,No
LIMA,HUAURA,150806,1,Plazo fijo,Pisos formales de alto acabado,Materiales estructurales formales,Materiales formales o resistente,Asisten,Adulto (25+) sin matrícula — no aplica,No,D,No Pobre,2018,12,0.0,0.0,0.0,0.0,52.0,30.0,3,37,Sí,No
LIMA,HUAURA,150806,0,Sin contrato,Piso precario o sin acondicionar,Materiales tradicionales o semi-informales,Materiales formales o resistente,Asisten,Adulto (25+) sin matrícula — no aplica,No,D,No Pobre,2018,12,0.0,7.09786605834961,0.0,0.0,36.0,600.0,3,48,Sí,No
MOQUEGUA,ILO,180301,0,Sin contrato,Piso de cemento,Materiales semi-formales o industriales ligeros,Materiales precarios o livianos,Asisten,Adulto (25+) sin matrícula — no aplica,No,E,No Pobre,2018,12,0.0,97.2739601135254,0.0,0.0,48.0,400.0,1,30,Sí,No
MOQUEGUA,ILO,180301,0,Plazo fijo,Piso de cemento,Materiales semi-formales o industriales ligeros,Materiales formales o resistente,Asisten,Adulto (25+) sin matrícula — no aplica,No,E,No Pobre,2018,12,0.0,11.3803334236145,0.0,0.0,48.0,930.0,1,38,Sí,No
MOQUEGUA,ILO,180301,1,Sin contrato,Piso de cemento,Materiales semi-formales o industriales ligeros,Materiales precarios o livianos,Asisten,Adulto (25+) sin matrícula — no aplica,No,E,No Pobre,2018,12,0.0,11.6592869758606,0.0,0.0,46.0,2400.0,1,35,Sí,No
MOQUEGUA,ILO,180301,1,Sin contrato,Piso de cemento,Materiales semi-formales o industriales ligeros,Materiales formales o resistente,No asisten,Adulto (25+) sin matrícula — no aplica,No,E,No Pobre,2018,12,0.0,50.4154968261719,0.0,0.0,8.0,1800.0,1,34,Sí,No
MOQUEGUA,ILO,180301,0,Plazo fijo,Piso de cemento,Materiales semi-formales o industriales ligeros,Materiales precarios o livianos,Asisten,Adulto (25+) sin matrícula — no aplica,No,E,No Pobre,2018,12,0.0,47.8024959564209,0.0,0.0,48.0,930.0,4,41,Sí,No
AMAZONAS,CHACHAPOYAS,10101,1,Locación / SNP,Piso de cemento,Materiales semi-formales o industriales ligeros,Materiales formales o resistente,Asisten,Inscrito actualmente,No,D,No Pobre,2019,1,0.0,102.086205482483,0.0,0.0,40.0,1500.0,1,70,Sí,No
AMAZONAS,CHACHAPOYAS,10101,1,Indefinido,Pisos formales de alto acabado,Materiales estructurales formales,Materiales formales o resistente,Asisten,Adulto (25+) sin matrícula — no aplica,No,D,No Pobre,2019,1,0.0,181.064655303955,0.0,0.0,40.0,3300.0,5,50,Sí,No
AMAZONAS,CHACHAPOYAS,10101,0,Indefinido,Piso precario o sin acondicionar,Materiales estructurales formales,Materiales tradicionales de tierra,Asisten,Adulto (25+) sin matrícula — no aplica,No,D,No Pobre,2019,1,0.0,12.1166248321533,0.0,0.0,0.0,2300.0,7,57,Sí,No
AMAZONAS,BAGUA,10201,1,Indefinido,Piso de cemento,Materiales semi-formales o industriales ligeros,Materiales tradicionales de tierra,Asisten,Adulto (25+) sin matrícula — no aplica,No,D,No Pobre,2019,1,0.0,75.9734077453613,0.0,0.0,40.0,1678.0,3,55,Sí,No
AMAZONAS,BAGUA,10201,1,Indefinido,Piso de cemento,Materiales estructurales formales,Materiales formales o resistente,Asisten,Adulto (25+) sin matrícula — no aplica,No,D,No Pobre,2019,1,0.0,269.375100135803,0.0,0.0,40.0,1800.0,2,68,No,No
AMAZONAS,UTCUBAMBA,10701,1,Sin contrato,Piso precario o sin acondicionar,Materiales semi-formales o industriales ligeros,Materiales tradicionales de tierra,Asisten,Adulto (25+) sin matrícula — no aplica,No,E,Pobre No Extremo,2019,1,0.0,0.0,0.0,0.0,46.0,480.0,2,38,No,No
AMAZONAS,BAGUA,10203,1,Sin contrato,Piso precario o sin acondicionar,Materiales semi-formales o industriales ligeros,Materiales tradicionales de tierra,Asisten,Adulto (25+) sin matrícula — no aplica,No,Rural,No Pobre,2019,1,0.0,6.327467918396,0.0,1507.0,40.0,400.0,3,51,No,No
AMAZONAS,BAGUA,10203,1,Indefinido,Piso de cemento,Materiales semi-formales o industriales ligeros,Materiales tradicionales de tierra,Asisten,Adulto (25+) sin matrícula — no aplica,No,Rural,No Pobre,2019,1,0.0,57.1210823059082,0.0,0.0,40.0,1600.0,3,57,No,No
AMAZONAS,BAGUA,10203,1,Sin contrato,Piso precario o sin acondicionar,Materiales semi-formales o industriales ligeros,Materiales precarios o livianos,Asisten,Adulto (25+) sin matrícula — no aplica,No,Rural,Pobre No Extremo,2019,1,0.0,37.0164985656738,0.0,0.0,48.0,720.0,1,44,No,No
AMAZONAS,BAGUA,10203,0,Indefinido,Pisos formales de alto acabado,Materiales semi-formales o industriales ligeros,Materiales formales o resistente,Asisten,Adulto (25+) sin matrícula — no aplica,No,Rural,No Pobre,2019,1,0.0,0.0,0.0,0.0,0.0,2280.0,5,59,Sí,No
AMAZONAS,BAGUA,10203,1,Indefinido,Piso de cemento,Materiales semi-formales o industriales ligeros,Materiales tradicionales de tierra,Asisten,Adulto (25+) sin matrícula — no aplica,No,Rural,No Pobre,2019,1,0.0,107.969902992249,0.0,0.0,48.0,1649.0,4,63,Sí,No
AMAZONAS,BONGARA,10306,1,Sin contrato,Piso de cemento,Materiales semi-formales o industriales ligeros,Materiales formales o resistente,Asisten,Adulto (25+) sin matrícula — no aplica,No,Rural,No Pobre,2019,1,0.0,51.1801300048828,1205.0,0.0,24.0,300.0,3,32,Sí,No
AMAZONAS,BONGARA,10306,1,Sin contrato,Piso precario o sin acondicionar,Materiales semi-formales o industriales ligeros,Materiales mixtos o semi-formales,Asisten,Adulto (25+) sin matrícula — no aplica,No,Rural,Pobre No Extremo,2019,1,0.0,4.20894813537598,0.0,0.0,40.0,800.0,2,31,No,No
AMAZONAS,BONGARA,10304,1,Plazo fijo,Piso precario o sin acondicionar,Materiales semi-formales o industriales ligeros,Materiales mixtos o semi-formales,Asisten,Debería estar en superior,No,Rural,Pobre No Extremo,2019,1,0.0,0.0,0.0,0.0,51.0,1723.0,1,23,No,No
AMAZONAS,BONGARA,10304,1,Sin contrato,Piso de madera,Materiales semi-formales o industriales ligeros,Materiales formales o resistente,Asisten,Adulto (25+) sin matrícula — no aplica,No,Rural,No Pobre,2019,1,0.0,5.5474853515625,1205.0,0.0,45.0,825.0,2,38,No,No
AMAZONAS,BONGARA,10304,1,Indefinido,Piso de cemento,Materiales estructurales formales,Materiales formales o resistente,Asisten,Adulto (25+) sin matrícula — no aplica,No,Rural,No Pobre,2019,1,0.0,14.6791973114014,0.0,0.0,40.0,977.0,6,54,Sí,No
AMAZONAS,LUYA,10513,1,Sin contrato,Piso precario o sin acondicionar,Materiales semi-formales o industriales ligeros,Materiales tradicionales de tierra,Asisten,Adulto (25+) sin matrícula — no aplica,No,Rural,Pobre No Extremo,2019,1,0.0,8.25962829589844,0.0,0.0,24.0,240.0,2,42,No,No
AMAZONAS,LUYA,10513,1,Indefinido,Piso precario o sin acondicionar,Materiales semi-formales o industriales ligeros,Materiales tradicionales de tierra,Asisten,Adulto (25+) sin matrícula — no aplica,No,Rural,Pobre No Extremo,2019,1,0.0,56.7295932769775,0.0,0.0,0.0,1800.0,2,53,No,No
ANCASH,SANTA,21803,1,Sin contrato,Piso de cemento,Materiales semi-formales o industriales ligeros,Materiales precarios o livianos,Asisten,Adulto (25+) sin matrícula — no aplica,No,D,Pobre No Extremo,2019,1,0.0,78.5817835330963,0.0,0.0,48.0,1440.0,4,40,No,No
ANCASH,SANTA,21803,1,Sin contrato,Piso de cemento,Materiales semi-formales o industriales ligeros,Materiales formales o resistente,Asisten,Adulto (25+) sin matrícula — no aplica,No,D,No Pobre,2019,1,0.0,100.621368408203,0.0,0.0,32.0,1200.0,4,47,Sí,No
ANCASH,SANTA,21803,1,Plazo fijo,Piso de cemento,Materiales semi-formales o industriales ligeros,Materiales formales o resistente,Asisten,Adulto (25+) sin matrícula — no aplica,No,D,No Pobre,2019,1,262.858764648438,112.23023557663,0.0,0.0,24.0,1300.0,3,36,Sí,No
ANCASH,SANTA,21803,0,Plazo fijo,Piso de cemento,Materiales estructurales formales,Materiales formales o resistente,Asisten,Adulto (25+) sin matrícula — no aplica,No,D,No Pobre,2019,1,0.0,45.8103561401367,0.0,0.0,40.0,1130.0,1,48,Sí,No
ANCASH,SANTA,21803,1,Plazo fijo,Piso precario o sin acondicionar,Materiales tradicionales o semi-informales,Materiales tradicionales de tierra,Asisten,Adulto (25+) sin matrícula — no aplica,No,D,No Pobre,2019,1,0.0,70.3620090484619,0.0,0.0,48.0,1270.0,3,36,Sí,No
ANCASH,SANTA,21801,1,Plazo fijo,Piso de cemento,Materiales semi-formales o industriales ligeros,Materiales formales o resistente,Asisten,Adulto (25+) sin matrícula — no aplica,No,E,No Pobre,2019,1,0.0,86.9982843399048,0.0,0.0,48.0,950.0,4,43,Sí,No
ANCASH,SANTA,21801,1,Sin contrato,Piso precario o sin acondicionar,Materiales semi-formales o industriales ligeros,Materiales precarios o livianos,Asisten,Adulto (25+) sin matrícula — no aplica,No,E,Pobre No Extremo,2019,1,0.0,0.0,0.0,0.0,24.0,888.0,2,44,Sí,No
ANCASH,SANTA,21801,1,Plazo fijo,Piso precario o sin acondicionar,Materiales semi-formales o industriales ligeros,Materiales formales o resistente,Asisten,Adulto (25+) sin matrícula — no aplica,No,E,No Pobre,2019,1,0.0,0.0,0.0,0.0,35.0,1090.0,1,48,Sí,No
ANCASH,SANTA,21809,1,Plazo fijo,Piso de madera,Materiales estructurales formales,Materiales formales o resistente,Asisten,Adulto (25+) sin matrícula — no aplica,No,B,No Pobre,2019,1,0.0,274.066478729248,0.0,0.0,44.0,1000.0,4,70,Sí,No
ANCASH,SANTA,21806,1,Indefinido,Piso de cemento,Materiales semi-formales o industriales ligeros,Materiales formales o resistente,Asisten,Adulto (25+) sin matrícula — no aplica,No,E,No Pobre,2019,1,0.0,204.77520942688,0.0,0.0,48.0,2600.0,4,67,Sí,No
ANCASH,SANTA,21806,1,Indefinido,Piso de cemento,Materiales estructurales formales,Materiales formales o resistente,Asisten,Adulto (25+) sin matrícula — no aplica,No,E,No Pobre,2019,1,0.0,177.676433563232,0.0,0.0,48.0,1200.0,4,54,Sí,No
ANCASH,SANTA,21806,1,Sin contrato,Piso precario o sin acondicionar,Materiales semi-formales o industriales ligeros,Materiales tradicionales de tierra,Asisten,Adulto (25+) sin matrícula — no aplica,No,E,No Pobre,2019,1,0.0,0.0,0.0,0.0,72.0,1600.0,4,34,Sí,No
ANCASH,SANTA,21806,1,Indefinido,Piso de cemento,Materiales estructurales formales,Materiales formales o resistente,Asisten,Adulto (25+) sin matrícula — no aplica,No,E,No Pobre,2019,1,0.0,62.6795930862427,0.0,0.0,48.0,1600.0,5,48,Sí,No
ANCASH,CASMA,20801,1,Plazo fijo,Piso de cemento,Materiales estructurales formales,Materiales formales o resistente,Asisten,Adulto (25+) sin matrícula — no aplica,No,E,No Pobre,2019,1,0.0,46.717960357666,0.0,0.0,48.0,1200.0,3,36,Sí,No
ANCASH,CASMA,20801,0,Indefinido,Piso de cemento,Materiales estructurales formales,Materiales formales o resistente,Asisten,Adulto (25+) sin matrícula — no aplica,No,E,No Pobre,2019,1,0.0,100.431438922882,0.0,0.0,30.0,1200.0,3,57,Sí,No
ANCASH,CASMA,20801,1,Sin contrato,Piso de cemento,Materiales semi-formales o industriales ligeros,Materiales formales o resistente,Asisten,Adulto (25+) sin matrícula — no aplica,No,E,No Pobre,2019,1,0.0,44.5791745185852,0.0,0.0,60.0,1440.0,6,58,Sí,No
ANCASH,CASMA,20801,0,Plazo fijo,Piso de cemento,Materiales semi-formales o industriales ligeros,Materiales mixtos o semi-formales,Asisten,Adulto (25+) sin matrícula — no aplica,No,E,No Pobre,2019,1,0.0,161.379271030426,0.0,0.0,46.0,950.0,3,29,Sí,No
ANCASH,HUARAZ,20105,1,Sin contrato,Piso de cemento,Materiales estructurales formales,Materiales tradicionales de tierra,Asisten,Adulto (25+) sin matrícula — no aplica,No,E,No Pobre,2019,1,0.0,100.01886177063,0.0,1514.0,40.0,2000.0,5,43,No,No
ANCASH,HUARAZ,20105,1,Sin contrato,Piso de cemento,Materiales semi-formales o industriales ligeros,Materiales tradicionales de tierra,Asisten,Adulto (25+) sin matrícula — no aplica,No,E,No Pobre,2019,1,0.0,54.4420657157898,0.0,0.0,46.0,1200.0,3,49,Sí,No
ANCASH,YUNGAY,22001,0,Indefinido,Piso precario o sin acondicionar,Materiales estructurales formales,Materiales tradicionales de tierra,Asisten,Adulto (25+) sin matrícula — no aplica,No,E,No Pobre,2019,1,0.0,41.9456377029419,0.0,0.0,0.0,2000.0,4,63,No,No
ANCASH,YUNGAY,22008,1,Plazo fijo,Piso de cemento,Materiales estructurales formales,Materiales tradicionales de tierra,Asisten,Adulto (25+) sin matrícula — no aplica,No,Rural,No Pobre,2019,1,0.0,137.59662437439,0.0,0.0,0.0,2450.0,6,40,No,No
ANCASH,YUNGAY,22008,1,Indefinido,Piso de cemento,Materiales estructurales formales,Materiales tradicionales de tierra,Asisten,Adulto (25+) sin matrícula — no aplica,No,Rural,No Pobre,2019,1,0.0,131.93049621582,0.0,0.0,40.0,4500.0,5,49,No,No
ANCASH,YUNGAY,22008,0,Locación / SNP,Piso precario o sin acondicionar,Materiales estructurales formales,Materiales tradicionales de tierra,Asisten,Adulto (25+) sin matrícula — no aplica,No,Rural,Pobre No Extremo,2019,1,0.0,0.0,1211.0,0.0,18.0,500.0,2,35,No,Sí
ANCASH,ANTONIO RAYMONDI,20306,1,Indefinido,Piso precario o sin acondicionar,Materiales semi-formales o industriales ligeros,Materiales tradicionales de tierra,Asisten,Adulto (25+) sin matrícula — no aplica,No,Rural,No Pobre,2019,1,0.0,0.0,0.0,0.0,42.0,2600.0,7,51,Sí,No
APURIMAC,ABANCAY,30101,1,CAS,Piso de cemento,Materiales estructurales formales,Materiales tradicionales de tierra,Asisten,Adulto (25+) sin matrícula — no aplica,No,E,No Pobre,2019,1,0.0,47.8958339691162,0.0,0.0,36.0,1500.0,3,40,Sí,No
